ORIGINAL_VALUE	LANGUAGE	URI	START	END
Kvinna bär ok med fyllda korgar uppför en sluttande väg i Liulin 1962. Bildext: Kvinna bär meloner (eg. pumpor) i två korgar på bärstång uppför en sluttande väg. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, 1983, s.116. Även publicerad i Gun Kessle, Kvinnoliv i kinesisk by, Norstedts, 1983, s. 66.	sv	http://www.wikidata.org/entity/Q1398697	188	198
Gårdsplan med träd flankerandes en gång väg fram till en trappa som leder upp till en byggnad.	sv	http://www.wikidata.org/entity/Q12511	57	63
"Excavations at Luohantang (""LHT"") at Guide (Kuei-Te), Qinghai, August 1923. The MFEA still preserves rich material from this site, espcially ceramic shards and animal bones. (Fiskesjö 2004)"	sv	http://www.wikidata.org/entity/Q6097	49	51
Gatubild med en gående kvinna med ett barn. I bakgrunden överfyllda grönsaksstånd.	sv	http://www.wikidata.org/entity/Q467	23	29
Enligt text under Pl. 152a Kinas trädgårdar Vol. I: Övre bilden: Nanhai, Yingtai. Xiang Yi Tian. Den doftande skärmens hall.	sv	http://www.wikidata.org/entity/Q1023893	65	71
Enligt text på fotokuvert: Nanhai. Trädgårdsmur med olikformade fönster i samt en liten damm.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Träd med utsikt kring Beijing.	sv	http://www.wikidata.org/entity/Q956	22	29
"Bild ur mapp märkt ""Buddha Seated - Standing Pei Wei-Pei Ch´i- Sui""."	sv	http://www.wikidata.org/entity/Q7055	20	26
"1. Skandalhuset vid Roslagstorg har nu äntligen definitivt skattat åt förgängelsen till gatutrafikanternas lättnad. / 2. Rullstolsmannen Herr Alfred Witt, som tillryggalagt sträckan Sthlm - Malmö - Göteborg - Sthlm i rullstol. Herr Witt slår läger efter en ansträngande dag. Efter vilan fortsätter färden. Återkomst till Stockholm / 3. Noaks ark Det nya djurhuset på Skansen har nyligen blivit färdigt att tagas i bruk. / 4. Jack Townsend, den amerikanske boxaren anländer till Stockholm för att utkämpa en match mot Karl Jonsson (Kalle Masen).  Kalle tränar.  Kalle Masen och hans tränare Arthur Ahl. Matchen slutade med svenskens nederlag på knock out i första ronden. / 5. Ett egendomligt fartyg ""Sandsugaren"" på besök i Stockholm (suger slam och sand från sjöbotten där djupet behöver ökas). / 6. Söndagen den 6 september – Svenska Motorklubbens hastighetstävlingar på Östermalms idrottsplats. / 7. 6-dagarsloppets avslutning. Cyklisternas passage genom Ljungby. Vid målet i Fittja. Sven Johansson, segrare på sista etappen och i B-klassen. Ragnar Malm vann det krävande loppet. Cyklisterna passera Skeppsbron. Ankomst till Stadion"	sv	http://www.wikidata.org/entity/Q2060313	1045	1056
En lång trappa som leder upp till en port i en mur.	sv	http://www.wikidata.org/entity/Q12511	8	14
En byggnad med många dörrar, alla är stängda. En liten trappa leder upp till en staketomgärdad terrass framför byggnaden.	sv	http://www.wikidata.org/entity/Q12511	55	61
Myrdal, Eva (red.) (2013). Kungens gåva: Gustav VI Adolfs gåva till svenska folket.	sv	http://www.wikidata.org/entity/Q152452	0	6
Bildtext ur boken: Kinesisk resa: Liu Ling by Bildtext ur boken: Rapporter från kinesisk by Liu Lin 1962, 1982: Liu Lin by 1962. En antal hus byggda på en sluttning. Berg i bakgrunden. Bilden finns publicerad mellan sid 32 och 33 i boken: Rapporter från kinesisk by Liu Lin 1962, 1982, Norstedts. Samt på sidan 99 i boken Kinesisk resa, Norstedts, 1962 - Mellanformat - Svartvit - Negativ	sv	http://www.wikidata.org/entity/Q38583879	34	42
"1. Amerikanskt på strömmen Två amerikanska torpedjagare ""Charles Auburn"" och ""Osborne"" hedra f.n. Stockholm med sitt besök. / 2. De nya norrbrolejonen äro nu i det närmaste klara. De äro gjutna i brons och det är Hjalmar Bergmans Konstgjuteri som står för arbetet. / 3. Föreningen Stockholms Landstormskvinnor avhöll lördagen den 8 maj sin vårfest i Stadshusets Blå Hall. Kronprinsessan Louise var närvarande vid festen. Generallöjtnant K.O. Toll förklarade vårfesten öppnad. / 4. Svenska veckans ungdomsfest på Skansen inleddes med ett tåg av 150 nationalklädda ungdomar, vilka vandrade från Kungsträdgården ut till Skansen."	sv	http://www.wikidata.org/entity/Q725108	617	624
Enligt text under Pl. 110 Kinas trädgårdar Vol. I: Trädgården vid det forna biblioteket Wenlange, i Xi Hu, Den Västra Sjön, Hangzhou.	sv	http://www.wikidata.org/entity/Q4970	124	132
"Bild ur mapp märkt ""Sculpture 8, China, Lung Men, Cave S, T, V, X, Y, Detached Sculpture""."	sv	http://www.wikidata.org/entity/Q148	33	38
Ett ungt par under ett solparaply på gata i Xian, 1962. Bildtext: Älskande par, Sian. Bilden publicerad i Jan Myrdal och Gun Kessle, Kinesisk Resa, P. A. Norstedt & Söners Förlag, Stockholm, 1966, sid 77.	sv	http://www.wikidata.org/entity/Q61509	142	146
"Bild ur mapp märkt ""Sculpture, Animals, San kue - 6 dyn, 3"".  Okura Museum, Tokyo."	sv	http://www.wikidata.org/entity/Q1490	76	81
Stadsmur med stadsport och byggnaderna runtomkring. Fotot är  taget utifrån.	sv	http://www.wikidata.org/entity/Q82117	13	22
Gatubild med en man vid ett grönsaksstånd.	sv	http://www.wikidata.org/entity/Q8441	16	19
